,Количество км,Вид доставки,Время суток,Наличие грузчика,Стоимость
4021,12158.0,Газель,Ночь,1,3348.5
4022,6242.0,Удлиненная газель,Раннее утро/поздний вечер,1,1872.11
4023,15270.0,Газель,Раннее утро/поздний вечер,1,3180.3
4024,13867.0,Легковой,Рабочее время,1,1917.25
4025,12886.0,Минивэн,Ночь,0,2255.92
4026,2217.0,Газель,Ночь,1,1316.73
4027,2799.0,Минивэн,Рабочее время,0,339.07
4028,7359.0,Минивэн,Раннее утро/поздний вечер,1,1768.88
4029,4208.0,Удлиненная газель,Рабочее время,0,747.94
4030,4220.0,Газель,Рабочее время,0,690.02
4031,4668.0,Удлиненная газель,Ночь,0,1057.8
4032,2062.0,Удлиненная газель,Раннее утро/поздний вечер,0,502.1
4033,15268.0,Легковой,Раннее утро/поздний вечер,0,1847.9
4034,5440.0,Легковой,Ночь,1,1669.67
4035,13851.0,Минивэн,Ночь,1,3421.26
4036,5063.0,Удлиненная газель,Раннее утро/поздний вечер,1,1752.85
4037,2390.0,Легковой,Ночь,1,1400.42
4038,12111.0,Удлиненная газель,Ночь,0,2770.62
4039,12222.0,Минивэн,Рабочее время,1,2161.85
4040,12473.0,Газель,Рабочее время,1,2192.6
4041,10196.0,Газель,Рабочее время,0,1325.89
4042,9819.0,Минивэн,Раннее утро/поздний вечер,1,2099.19
4043,1468.0,Газель,Рабочее время,1,758.24
4044,2221.0,Газель,Раннее утро/поздний вечер,1,1231.03
4045,1102.0,Газель,Ночь,1,1211.84
4046,11609.0,Газель,Рабочее время,1,2169.43
4047,14103.0,Газель,Ночь,1,3793.18
4048,3976.0,Газель,Ночь,1,1606.38
4049,15335.0,Минивэн,Рабочее время,1,2594.65
4050,14086.0,Газель,Ночь,0,2916.43
4051,3823.0,Минивэн,Рабочее время,0,552.95
4052,11412.0,Легковой,Рабочее время,0,1131.85
4053,1715.0,Легковой,Раннее утро/поздний вечер,1,994.54
4054,7212.0,Минивэн,Раннее утро/поздний вечер,0,1191.69
4055,8424.0,Удлиненная газель,Рабочее время,0,1303.72
4056,8284.0,Минивэн,Ночь,1,2453.65
4057,15339.0,Газель,Ночь,1,3859.19
4058,9605.0,Минивэн,Рабочее время,1,1784.82
4059,4169.0,Легковой,Раннее утро/поздний вечер,0,569.15
4060,8359.0,Легковой,Ночь,0,1308.61
4061,11292.0,Легковой,Раннее утро/поздний вечер,1,2152.35
4062,11329.0,Газель,Раннее утро/поздний вечер,1,2628.69
4063,11160.0,Газель,Ночь,0,2230.11
4064,9370.0,Газель,Ночь,0,1829.79
4065,7327.0,Минивэн,Ночь,1,2206.74
4066,9954.0,Удлиненная газель,Рабочее время,0,1443.55
4067,11560.0,Удлиненная газель,Раннее утро/поздний вечер,0,2169.92
4068,1330.0,Минивэн,Ночь,1,1240.18
4069,15246.0,Газель,Рабочее время,1,2706.3
4070,11772.0,Газель,Рабочее время,1,2042.18
4071,2177.0,Удлиненная газель,Рабочее время,1,1096.74
4072,14118.0,Удлиненная газель,Ночь,0,3177.59
4073,4762.0,Легковой,Ночь,0,762.14
4074,13053.0,Удлиненная газель,Рабочее время,0,2122.89
4075,14017.0,Газель,Рабочее время,1,2467.09
4076,4327.0,Удлиненная газель,Ночь,1,1947.04
4077,13637.0,Газель,Рабочее время,0,1787.09
4078,8446.0,Газель,Рабочее время,1,1836.06
4079,12940.0,Удлиненная газель,Раннее утро/поздний вечер,0,2200.23
4080,2453.0,Легковой,Ночь,0,363.23
4081,8035.999999999999,Минивэн,Раннее утро/поздний вечер,1,1945.75
4082,7848.0,Минивэн,Раннее утро/поздний вечер,1,1767.91
4083,3463.0,Газель,Рабочее время,1,1163.12
4084,9224.0,Газель,Ночь,1,2674.3
4085,14449.0,Удлиненная газель,Раннее утро/поздний вечер,1,3259.0
4086,15373.0,Газель,Раннее утро/поздний вечер,0,2382.7
4087,5818.000000000001,Удлиненная газель,Рабочее время,1,1417.59
4088,6411.0,Газель,Раннее утро/поздний вечер,1,1810.52
4089,4137.0,Минивэн,Раннее утро/поздний вечер,1,1417.49
4090,13623.0,Минивэн,Ночь,1,3293.05
4091,14416.0,Удлиненная газель,Ночь,1,4126.46
4092,15623.0,Газель,Ночь,0,3113.07
4093,1391.0,Удлиненная газель,Рабочее время,0,181.09
4094,5277.0,Удлиненная газель,Рабочее время,0,856.78
4095,15200.0,Удлиненная газель,Рабочее время,0,2279.99
4096,14364.0,Легковой,Ночь,0,2133.68
4097,2988.0,Легковой,Рабочее время,0,378.04
4098,2474.0,Удлиненная газель,Раннее утро/поздний вечер,0,363.68
4099,8336.0,Легковой,Ночь,0,1266.26
4100,2653.0,Газель,Рабочее время,0,453.49
4101,7841.0,Минивэн,Раннее утро/поздний вечер,0,1070.85
4102,11950.0,Легковой,Рабочее время,0,1210.35
4103,9915.0,Газель,Рабочее время,0,1295.41
4104,11101.0,Минивэн,Раннее утро/поздний вечер,1,2451.16
4105,3845.0,Удлиненная газель,Раннее утро/поздний вечер,0,644.53
4106,8651.0,Минивэн,Раннее утро/поздний вечер,1,2001.26
4107,5186.0,Удлиненная газель,Раннее утро/поздний вечер,1,1756.21
4108,10293.0,Удлиненная газель,Рабочее время,0,1562.83
4109,13644.0,Легковой,Ночь,1,2864.0
4110,12117.0,Газель,Раннее утро/поздний вечер,1,2707.17
4111,2855.0,Удлиненная газель,Рабочее время,1,1025.48
4112,14955.0,Легковой,Ночь,0,2244.61
4113,11199.0,Удлиненная газель,Рабочее время,1,2399.2
4114,14225.0,Минивэн,Раннее утро/поздний вечер,0,2205.04
4115,3549.0,Минивэн,Рабочее время,1,1108.9
4116,5624.0,Газель,Рабочее время,0,684.37
4117,12142.0,Удлиненная газель,Раннее утро/поздний вечер,1,3002.11
4118,13964.0,Удлиненная газель,Раннее утро/поздний вечер,1,3123.92
4119,8905.0,Удлиненная газель,Рабочее время,1,1835.06
4120,2739.0,Минивэн,Рабочее время,1,988.8
4121,1331.0,Минивэн,Ночь,0,210.59
4122,10140.0,Газель,Ночь,1,2969.88
4123,15699.0,Газель,Ночь,0,3038.52
4124,2918.0,Удлиненная газель,Рабочее время,1,988.47
4125,6687.0,Легковой,Ночь,1,1947.03
4126,13340.0,Газель,Раннее утро/поздний вечер,0,2059.57
4127,9395.0,Минивэн,Раннее утро/поздний вечер,0,1485.18
4128,15456.0,Минивэн,Рабочее время,0,1825.86
4129,12491.0,Газель,Рабочее время,0,1601.21
4130,5527.0,Газель,Ночь,1,1947.18
4131,1640.0,Минивэн,Ночь,0,240.39
4132,4189.0,Легковой,Раннее утро/поздний вечер,0,659.06
4133,2726.0,Удлиненная газель,Рабочее время,1,1006.35
4134,11917.0,Удлиненная газель,Раннее утро/поздний вечер,0,2047.25
4135,1538.0,Легковой,Рабочее время,0,177.55
4136,12726.0,Минивэн,Рабочее время,0,1615.88
4137,4646.0,Удлиненная газель,Раннее утро/поздний вечер,1,1525.7
4138,1494.0,Легковой,Ночь,0,314.47
4139,1579.9999999999998,Удлиненная газель,Рабочее время,0,329.69
4140,3860.0,Легковой,Ночь,1,1490.24
4141,10780.0,Газель,Раннее утро/поздний вечер,0,1660.36
4142,12672.0,Минивэн,Рабочее время,1,2081.78
4143,3579.0,Газель,Рабочее время,0,548.89
4144,3394.0,Легковой,Ночь,0,514.38
4145,6203.0,Газель,Ночь,1,2072.71
4146,5781.0,Минивэн,Ночь,0,1030.76
4147,12660.0,Минивэн,Раннее утро/поздний вечер,0,1850.29
4148,3660.0,Минивэн,Раннее утро/поздний вечер,1,1340.49
4149,10880.0,Минивэн,Раннее утро/поздний вечер,1,2300.1
4150,9111.0,Удлиненная газель,Раннее утро/поздний вечер,1,2400.63
4151,9537.0,Легковой,Раннее утро/поздний вечер,0,1236.79
4152,2435.0,Минивэн,Ночь,0,445.19
4153,10003.0,Легковой,Рабочее время,0,902.95
4154,15186.0,Легковой,Рабочее время,0,1516.21
4155,6465.0,Газель,Раннее утро/поздний вечер,1,1834.52
4156,3574.0,Газель,Ночь,0,723.63
4157,7734.0,Легковой,Раннее утро/поздний вечер,1,1684.42
4158,7041.0,Минивэн,Раннее утро/поздний вечер,0,1121.4
4159,11685.0,Минивэн,Рабочее время,0,1444.91
4160,11211.0,Газель,Раннее утро/поздний вечер,0,1731.22
4161,7801.0,Минивэн,Рабочее время,0,901.19
4162,5651.0,Удлиненная газель,Раннее утро/поздний вечер,1,1721.2
4163,6388.0,Газель,Раннее утро/поздний вечер,1,1678.5
4164,2985.0,Минивэн,Раннее утро/поздний вечер,0,304.96
4165,12441.0,Удлиненная газель,Рабочее время,0,1860.54
4166,6517.0,Газель,Ночь,0,1306.98
4167,2441.0,Легковой,Рабочее время,1,991.08
4168,12844.0,Легковой,Ночь,1,2774.4
4169,5970.0,Газель,Рабочее время,0,689.93
4170,5692.0,Газель,Ночь,1,1882.37
4171,5991.0,Газель,Рабочее время,0,790.7
4172,1125.0,Легковой,Раннее утро/поздний вечер,0,205.2
4173,3825.0,Удлиненная газель,Рабочее время,1,1084.99
4174,4045.0,Газель,Рабочее время,0,705.02
4175,2512.0,Минивэн,Раннее утро/поздний вечер,0,342.47
4176,2954.0,Минивэн,Ночь,0,423.6
4177,5931.0,Легковой,Ночь,0,791.09
4178,6549.0,Легковой,Ночь,0,939.41
4179,6434.0,Удлиненная газель,Рабочее время,0,1064.39
4180,10943.0,Легковой,Рабочее время,1,1692.84
4181,8728.0,Легковой,Рабочее время,1,1558.16
4182,14855.0,Легковой,Рабочее время,1,2005.14
4183,5271.0,Минивэн,Рабочее время,1,1351.36
4184,4761.0,Минивэн,Ночь,0,770.77
4185,6569.000000000001,Легковой,Ночь,1,1999.42
4186,2268.0,Минивэн,Рабочее время,1,1028.14
4187,13884.0,Газель,Раннее утро/поздний вечер,1,2843.5
4188,12583.0,Газель,Ночь,1,3253.06
4189,11055.0,Газель,Раннее утро/поздний вечер,1,2584.57
4190,12468.0,Легковой,Раннее утро/поздний вечер,1,2207.88
4191,15299.0,Легковой,Ночь,0,2449.13
4192,1264.0,Легковой,Ночь,1,1114.4
4193,14768.0,Газель,Раннее утро/поздний вечер,1,3058.44
4194,4955.0,Минивэн,Раннее утро/поздний вечер,0,645.08
